tissue	phenotype	pearson	spearman	data
Brain_Amygdala	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.154404674256707	0.0890155242481895	real
Brain_Amygdala	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	-3.28537993437789e-05	-0.0136499822408992	shuffled
Brain_Amygdala	UKB_20002_1261_self_reported_multiple_sclerosis	0.155638350385112	0.107530580476114	real
Brain_Amygdala	UKB_20002_1261_self_reported_multiple_sclerosis	0.0189806657216895	0.00266106780766015	shuffled
Brain_Amygdala	UKB_20002_1262_self_reported_parkinsons_disease	0.13813508635062	0.0729639621632056	real
Brain_Amygdala	UKB_20002_1262_self_reported_parkinsons_disease	0.00249770170268476	-0.00490303115671586	shuffled
Brain_Amygdala	UKB_20002_1265_self_reported_migraine	0.137410983613858	0.090588013939016	real
Brain_Amygdala	UKB_20002_1265_self_reported_migraine	0.0012260044645146	0.0113506022853643	shuffled
Brain_Amygdala	UKB_20002_1289_self_reported_schizophrenia	0.180901126978662	0.134518910772634	real
Brain_Amygdala	UKB_20002_1289_self_reported_schizophrenia	0.000595565955457046	-0.00915807619261492	shuffled
Brain_Amygdala	UKB_20002_1309_self_reported_osteoporosis	0.166537097809781	0.11331520570134	real
Brain_Amygdala	UKB_20002_1309_self_reported_osteoporosis	0.00175446824322565	0.00391526367360103	shuffled
Brain_Amygdala	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.112731466554653	0.0949140217898628	real
Brain_Amygdala	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00589005493186976	0.01295306869767	shuffled
Brain_Amygdala	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.154761843647756	0.106205729752602	real
Brain_Amygdala	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00404690359331133	-0.00261772559317933	shuffled
Brain_Amygdala	UKB_20002_1453_self_reported_psoriasis	0.135818845730325	0.127770540431122	real
Brain_Amygdala	UKB_20002_1453_self_reported_psoriasis	0.00719796198540844	-0.0129561166251234	shuffled
Brain_Amygdala	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.182722089327316	0.121698995257474	real
Brain_Amygdala	UKB_20002_1461_self_reported_inflammatory_bowel_disease	-0.016971863601981	0.0187140097312145	shuffled
Brain_Amygdala	UKB_20002_1462_self_reported_crohns_disease	0.156320893372704	0.0956497802441998	real
Brain_Amygdala	UKB_20002_1462_self_reported_crohns_disease	-0.00768109053830942	0.0169538758479692	shuffled
Brain_Amygdala	UKB_20002_1463_self_reported_ulcerative_colitis	0.157302532513424	0.100152262378504	real
Brain_Amygdala	UKB_20002_1463_self_reported_ulcerative_colitis	0.000630447780635679	-0.0155390467728191	shuffled
Brain_Amygdala	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.152399012198816	0.118566996722533	real
Brain_Amygdala	UKB_20002_1464_self_reported_rheumatoid_arthritis	-0.00544357825803631	-0.000504998628802815	shuffled
Brain_Amygdala	UKB_20002_1466_self_reported_gout	0.115833951372211	0.0714987503634417	real
Brain_Amygdala	UKB_20002_1466_self_reported_gout	0.0377570631298016	0.0027328146715222	shuffled
Brain_Amygdala	UKB_20002_1473_self_reported_high_cholesterol	0.135314479166245	0.083857298799428	real
Brain_Amygdala	UKB_20002_1473_self_reported_high_cholesterol	0.00934691581376601	-0.00233669084146004	shuffled
Brain_Amygdala	UKB_20002_1616_self_reported_insomnia	0.156234978982541	0.0948012807541577	real
Brain_Amygdala	UKB_20002_1616_self_reported_insomnia	0.0134636731501327	-0.00317430543182323	shuffled
Brain_Amygdala	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.162777105204419	0.0945646032522016	real
Brain_Amygdala	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	-0.00824628884848257	-0.0101558917144429	shuffled
Brain_Amygdala	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.166233189158665	0.113194617772854	real
Brain_Amygdala	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00919653041685373	0.00280228993322195	shuffled
Brain_Amygdala	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.10985550994095	0.0801819408866623	real
Brain_Amygdala	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.028215048456675	0.0113453916244403	shuffled
Brain_Amygdala	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.179451507243216	0.118997919075047	real
Brain_Amygdala	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	-0.00266995596113752	0.0082937324894552	shuffled
Brain_Amygdala	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.149536895962865	0.114079480274787	real
Brain_Amygdala	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00932320233951462	-0.0129459226908122	shuffled
Brain_Amygdala	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.161709680187782	0.110877823669773	real
Brain_Amygdala	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	-0.00084419550873224	0.00136462404097693	shuffled
Brain_Amygdala	UKB_6152_8_diagnosed_by_doctor_Asthma	0.0972899356503178	0.0713724838720718	real
Brain_Amygdala	UKB_6152_8_diagnosed_by_doctor_Asthma	0.027588444979558	0.0129296302789237	shuffled
Brain_Amygdala	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.0842689495307615	0.0602413327146923	real
Brain_Amygdala	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	-0.00548719389191521	-0.0103610505852827	shuffled
Brain_Amygdala	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.185335134432341	0.123359453750401	real
Brain_Amygdala	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00127310219045342	-0.00913891235236897	shuffled
Brain_Amygdala	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.17845016682119	0.12082092938264	real
Brain_Amygdala	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.0249896676870661	-0.0269855582571701	shuffled
Brain_Amygdala	UKB_20002_1065_self_reported_hypertension	0.113572373266967	0.0658923629196171	real
Brain_Amygdala	UKB_20002_1065_self_reported_hypertension	0.00650849802694188	0.0332885624428006	shuffled
Brain_Amygdala	MAGIC_FastingGlucose	0.0854121217532176	0.0600949326769773	real
Brain_Amygdala	MAGIC_FastingGlucose	0.00813789739430105	0.0229670657040226	shuffled
Brain_Amygdala	MAGIC_ln_FastingInsulin	0.102210291470308	0.0584243433282526	real
Brain_Amygdala	MAGIC_ln_FastingInsulin	-0.0139357939109084	0.0132057898698738	shuffled
Brain_Amygdala	SSGAC_Depressive_Symptoms	0.148721335586393	0.109849390850321	real
Brain_Amygdala	SSGAC_Depressive_Symptoms	-0.00768150354491333	0.00195196646999424	shuffled
Brain_Amygdala	MAGNETIC_CH2.DB.ratio	0.137180475565075	0.117141110698737	real
Brain_Amygdala	MAGNETIC_CH2.DB.ratio	0.0270135539355232	-0.0183726452002412	shuffled
Brain_Amygdala	MAGNETIC_HDL.C	0.160572277544134	0.0903351747445703	real
Brain_Amygdala	MAGNETIC_HDL.C	-0.0060247471051885	-0.00759473271184366	shuffled
Brain_Amygdala	MAGNETIC_IDL.TG	0.177299251317515	0.115855738451409	real
Brain_Amygdala	MAGNETIC_IDL.TG	0.00984649342661452	-0.00542320577156765	shuffled
Brain_Amygdala	MAGNETIC_LDL.C	0.181145428711918	0.119658361882585	real
Brain_Amygdala	MAGNETIC_LDL.C	0.0223015304483242	0.000491673462742963	shuffled
Brain_Amygdala	CARDIoGRAM_C4D_CAD_ADDITIVE	0.128712107861008	0.0746027635948692	real
Brain_Amygdala	CARDIoGRAM_C4D_CAD_ADDITIVE	-0.00260472198334114	0.00101465847149573	shuffled
Brain_Amygdala	SSGAC_Education_Years_Pooled	0.114177170096361	0.0632393216051197	real
Brain_Amygdala	SSGAC_Education_Years_Pooled	0.0169311218872144	0.0182079936496272	shuffled
Brain_Amygdala	Astle_et_al_2016_Eosinophil_counts	0.105313756150009	0.05907642987756	real
Brain_Amygdala	Astle_et_al_2016_Eosinophil_counts	0.0121205623406407	0.00701813054592319	shuffled
Brain_Amygdala	Astle_et_al_2016_Granulocyte_count	0.105040360526625	0.0702052627723313	real
Brain_Amygdala	Astle_et_al_2016_Granulocyte_count	-0.00934266179626701	0.013418694871916	shuffled
Brain_Amygdala	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.107346998338858	0.0862197148076635	real
Brain_Amygdala	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.00181789959856165	-0.00414226367715994	shuffled
Brain_Amygdala	Astle_et_al_2016_Lymphocyte_counts	0.113858024957282	0.099462649742413	real
Brain_Amygdala	Astle_et_al_2016_Lymphocyte_counts	-0.00837151685998199	-0.0167847219982744	shuffled
Brain_Amygdala	Astle_et_al_2016_Monocyte_count	0.0962320021426993	0.0732534661365898	real
Brain_Amygdala	Astle_et_al_2016_Monocyte_count	0.0157734656962253	0.000519353569528149	shuffled
Brain_Amygdala	Astle_et_al_2016_Myeloid_white_cell_count	0.106876731156937	0.0772393714889717	real
Brain_Amygdala	Astle_et_al_2016_Myeloid_white_cell_count	-0.0293932889652212	0.00670667856582256	shuffled
Brain_Amygdala	Astle_et_al_2016_Neutrophil_count	0.106915534335036	0.0678884532601959	real
Brain_Amygdala	Astle_et_al_2016_Neutrophil_count	0.00721526993665076	-0.000177929773989836	shuffled
Brain_Amygdala	Astle_et_al_2016_Platelet_count	0.0565886600778868	0.0470750667841664	real
Brain_Amygdala	Astle_et_al_2016_Platelet_count	0.00577086904968252	-0.00679859634905964	shuffled
Brain_Amygdala	Astle_et_al_2016_Red_blood_cell_count	0.115634738974819	0.0751513003098532	real
Brain_Amygdala	Astle_et_al_2016_Red_blood_cell_count	-0.0131758454680887	-0.00198633790010255	shuffled
Brain_Amygdala	Astle_et_al_2016_Reticulocyte_count	0.106822786518663	0.078682504455663	real
Brain_Amygdala	Astle_et_al_2016_Reticulocyte_count	0.0137003801583446	0.0415001544764496	shuffled
Brain_Amygdala	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.108008191299899	0.0689823014901065	real
Brain_Amygdala	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.0113222854144993	-0.00437382825106387	shuffled
Brain_Amygdala	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.105636183574243	0.0631369620478527	real
Brain_Amygdala	Astle_et_al_2016_Sum_eosinophil_basophil_counts	-1.17003392199551e-05	0.0170830269060308	shuffled
Brain_Amygdala	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.103368871934757	0.0689844463489824	real
Brain_Amygdala	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	-0.00645869736855474	0.0133040885736629	shuffled
Brain_Amygdala	Astle_et_al_2016_White_blood_cell_count	0.0972978007309191	0.0706462090752886	real
Brain_Amygdala	Astle_et_al_2016_White_blood_cell_count	-0.00591511084757135	-0.0136174906477704	shuffled
Brain_Amygdala	ENIGMA_Intracraneal_Volume	0.149443163372739	0.0919496123460885	real
Brain_Amygdala	ENIGMA_Intracraneal_Volume	-0.0011933871062537	-0.000701535524699395	shuffled
Brain_Amygdala	GIANT_HEIGHT	-0.00838947981667004	0.00349266304244575	real
Brain_Amygdala	GIANT_HEIGHT	-0.0302601736987789	-0.0186732591013801	shuffled
Brain_Amygdala	Jones_et_al_2016_Chronotype	0.152056899842782	0.0868026137848539	real
Brain_Amygdala	Jones_et_al_2016_Chronotype	0.000318864690419929	-0.000592991746618439	shuffled
Brain_Amygdala	Jones_et_al_2016_SleepDuration	0.168676827195423	0.113122858551679	real
Brain_Amygdala	Jones_et_al_2016_SleepDuration	0.0119309378611764	-0.00322611737364319	shuffled
Brain_Amygdala	pgc.scz2	0.101304266609349	0.0490067925640893	real
Brain_Amygdala	pgc.scz2	0.0213618063102543	0.0164671745580323	shuffled
Brain_Amygdala	RA_OKADA_TRANS_ETHNIC	0.113478283680679	0.10306508311741	real
Brain_Amygdala	RA_OKADA_TRANS_ETHNIC	0.022337019765496	0.00304803611413789	shuffled
Brain_Amygdala	CNCR_Insomnia_all	0.166256025119074	0.109665827395165	real
Brain_Amygdala	CNCR_Insomnia_all	0.00805862450527919	0.00131698956401043	shuffled
Brain_Amygdala	EAGLE_Eczema	0.174845754004083	0.133719333999313	real
Brain_Amygdala	EAGLE_Eczema	0.0200311146398246	0.0137483706711068	shuffled
Brain_Amygdala	IBD.EUR.Crohns_Disease	0.183565683412647	0.103271625475703	real
Brain_Amygdala	IBD.EUR.Crohns_Disease	0.0145202199356276	0.00470134522855055	shuffled
Brain_Amygdala	IBD.EUR.Inflammatory_Bowel_Disease	0.15431550124001	0.0913050459045679	real
Brain_Amygdala	IBD.EUR.Inflammatory_Bowel_Disease	-0.00416733530839054	0.00555449614736018	shuffled
Brain_Amygdala	IBD.EUR.Ulcerative_Colitis	0.144973681938483	0.0946489538299758	real
Brain_Amygdala	IBD.EUR.Ulcerative_Colitis	0.0118827743816797	0.000322901708430428	shuffled
Brain_Amygdala	IGAP_Alzheimer	0.161760386981872	0.118785158107882	real
Brain_Amygdala	IGAP_Alzheimer	0.0161582817899092	-0.000945109391245713	shuffled
Brain_Amygdala	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.142660442216595	0.122231108019101	real
Brain_Amygdala	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00502405031314004	0.0041891331828495	shuffled
Brain_Amygdala	PGC_ADHD_EUR_2017	0.131350767901359	0.0829853026545435	real
Brain_Amygdala	PGC_ADHD_EUR_2017	0.0135792029854659	-0.00827731280083118	shuffled
Brain_Amygdala	BCAC_ER_negative_BreastCancer_EUR	0.148586396749911	0.0952854333751533	real
Brain_Amygdala	BCAC_ER_negative_BreastCancer_EUR	-0.000439202693217873	0.00814304206975236	shuffled
Brain_Amygdala	BCAC_ER_positive_BreastCancer_EUR	0.182944129378949	0.13402241917918	real
Brain_Amygdala	BCAC_ER_positive_BreastCancer_EUR	-0.026929933613512	-0.0111140700244233	shuffled
Brain_Amygdala	BCAC_Overall_BreastCancer_EUR	0.144812203240338	0.0948139922555387	real
Brain_Amygdala	BCAC_Overall_BreastCancer_EUR	0.00559377934214752	0.0245590550513823	shuffled
Brain_Amygdala	EGG_BW3_EUR	0.164957940910596	0.0824735810371439	real
Brain_Amygdala	EGG_BW3_EUR	-0.00281731709062822	-0.0143973277236404	shuffled
Brain_Amygdala	GEFOS_Forearm	0.1587407184757	0.102787221380452	real
Brain_Amygdala	GEFOS_Forearm	0.0065511222012347	-0.00835401759056749	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_1160_Sleep_duration	0.140793172145253	0.0988110714916284	real
Brain_Anterior_cingulate_cortex_BA24	UKB_1160_Sleep_duration	-0.0064133568184218	0.00749818745186999	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_1180_Morning_or_evening_person_chronotype	0.144026562896661	0.0830401035750342	real
Brain_Anterior_cingulate_cortex_BA24	UKB_1180_Morning_or_evening_person_chronotype	-0.0209672909792554	0.00516612912384677	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_1200_Sleeplessness_or_insomnia	0.135704590282704	0.0915226003371042	real
Brain_Anterior_cingulate_cortex_BA24	UKB_1200_Sleeplessness_or_insomnia	-0.00375508934248141	0.01241703733451	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_1807_Fathers_age_at_death	0.146743654795039	0.10557102547645	real
Brain_Anterior_cingulate_cortex_BA24	UKB_1807_Fathers_age_at_death	0.00703043119826308	0.00897530012323818	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20016_Fluid_intelligence_score	0.124636175760657	0.0647292528608753	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20016_Fluid_intelligence_score	0.0166175230644807	0.0159186818366405	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20022_Birth_weight	0.105041990940474	0.0682327698028219	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20022_Birth_weight	-0.00105331327324425	-0.00930971118077876	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20127_Neuroticism_score	0.121835925321759	0.0822287795203026	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20127_Neuroticism_score	0.0148970618802847	-0.0220264450461781	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_21001_Body_mass_index_BMI	0.077451365993079	0.0475316046078992	real
Brain_Anterior_cingulate_cortex_BA24	UKB_21001_Body_mass_index_BMI	-0.00962495320048135	-0.0166576451083238	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_23099_Body_fat_percentage	0.0765819118777047	0.0497612888417395	real
Brain_Anterior_cingulate_cortex_BA24	UKB_23099_Body_fat_percentage	-0.00245425436120831	-0.000662985512593999	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_3526_Mothers_age_at_death	0.15384171916974	0.102090517707816	real
Brain_Anterior_cingulate_cortex_BA24	UKB_3526_Mothers_age_at_death	0.0034080532820391	-0.0140148506299017	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_50_Standing_height	0.0767866914768547	0.0323532147221534	real
Brain_Anterior_cingulate_cortex_BA24	UKB_50_Standing_height	-0.00334914917014854	0.0171083428148531	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.139431570102252	0.0859207952611104	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	-0.0274960545976278	-0.00623146531482752	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1111_self_reported_asthma	0.0979451671152935	0.0651991328784886	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1111_self_reported_asthma	0.00987210564465951	-0.00617477159188788	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.137244217638959	0.0762567059048627	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1154_self_reported_irritable_bowel_syndrome	-0.000232438543059609	0.00721882575688232	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1222_self_reported_type_1_diabetes	0.164360466910829	0.115500037811741	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1222_self_reported_type_1_diabetes	-0.0147995244564827	-0.00961464340058157	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1223_self_reported_type_2_diabetes	0.150586917753404	0.106884008996042	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1223_self_reported_type_2_diabetes	0.0147198471936017	0.00382319348585885	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.139625531216303	0.110676697284596	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	-0.00719579116859024	-0.00271585243712931	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.120875546585277	0.0918919074668091	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	-1.93047831919927e-05	-0.000154779820570145	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.163977927897958	0.107574934050567	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.0114884104169956	0.00448188548165504	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1261_self_reported_multiple_sclerosis	0.133393375399981	0.0955802653976529	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1261_self_reported_multiple_sclerosis	-0.00657815858377712	-0.00992318633363187	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1262_self_reported_parkinsons_disease	0.150301313206461	0.0761616666832126	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1262_self_reported_parkinsons_disease	0.0221872983257568	-0.00796927150421943	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1265_self_reported_migraine	0.145483492265922	0.0933253124767945	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1265_self_reported_migraine	0.00959360117730681	0.0103883270303654	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1289_self_reported_schizophrenia	0.139426056636999	0.0942812995910333	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1289_self_reported_schizophrenia	-0.00757555512984855	0.0152839360707718	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1309_self_reported_osteoporosis	0.162786427960046	0.093828655189252	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1309_self_reported_osteoporosis	-0.00978575387829707	0.0178415827632474	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.146910048667147	0.108469994705817	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.0284947505949554	0.00510644114628167	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.125446791776826	0.0734978427700681	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1452_self_reported_eczema_or_dermatitis	-0.000847329533719347	0.00743082154707746	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1453_self_reported_psoriasis	0.102099570604204	0.137640847755001	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1453_self_reported_psoriasis	0.0175234822197939	-0.000857703353231165	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.160648556044986	0.106379877617922	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.0048892974456894	-0.00166181611200187	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1462_self_reported_crohns_disease	0.185217084240216	0.122687622943191	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1462_self_reported_crohns_disease	-0.0126131052787386	-0.00736909108785497	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1463_self_reported_ulcerative_colitis	0.155506292117446	0.0923654318187957	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1463_self_reported_ulcerative_colitis	-0.0104834162062927	-0.00674748891845188	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.151209811916089	0.106136367595202	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0186710623521066	0.00612281159590522	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1466_self_reported_gout	0.1331290200865	0.0843535051598891	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1466_self_reported_gout	-0.0111216887896607	-0.010024356638297	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1473_self_reported_high_cholesterol	0.111806530365993	0.0711828911373606	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1473_self_reported_high_cholesterol	0.00631637578855397	0.00515533513462517	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1616_self_reported_insomnia	0.163636780527696	0.0907212720763502	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1616_self_reported_insomnia	0.0196835076626388	0.0077932069574955	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.166154114360289	0.0951383019325663	real
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.0130450705314041	-0.0142901794645155	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.162584276861792	0.116948379950713	real
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	-0.00267068353395489	-0.0122760560607707	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.10605619751177	0.0550292859423275	real
Brain_Anterior_cingulate_cortex_BA24	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	-0.0112307287714983	-0.028217367121607	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.165913514280519	0.0987372119647858	real
Brain_Anterior_cingulate_cortex_BA24	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	-0.00190456334052248	-0.0163859949860684	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.142634164949551	0.090204493534427	real
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	-0.00037022023108379	0.00116598832992587	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.160270941018221	0.101409494407655	real
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	5.70170381973836e-05	-0.00832330111401844	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_8_diagnosed_by_doctor_Asthma	0.0985652327587995	0.0632376315156009	real
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_8_diagnosed_by_doctor_Asthma	-0.0218196584118724	-0.00253681702072067	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.096016259567735	0.0662828849679605	real
Brain_Anterior_cingulate_cortex_BA24	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	-0.0201351286929588	-0.00751622302920945	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.184817882777253	0.121987580465181	real
Brain_Anterior_cingulate_cortex_BA24	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	-0.0102348901897729	0.010138120002072	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.175317284522418	0.121807334455108	real
Brain_Anterior_cingulate_cortex_BA24	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00848545522396935	-0.00162998688193796	shuffled
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1065_self_reported_hypertension	0.115938080668904	0.0698563110277617	real
Brain_Anterior_cingulate_cortex_BA24	UKB_20002_1065_self_reported_hypertension	-0.00368828408678451	0.0196129172534345	shuffled
Brain_Anterior_cingulate_cortex_BA24	MAGIC_FastingGlucose	0.139698485848785	0.13008539996036	real
Brain_Anterior_cingulate_cortex_BA24	MAGIC_FastingGlucose	0.0257858154512125	0.0139980011478828	shuffled
Brain_Anterior_cingulate_cortex_BA24	MAGIC_ln_FastingInsulin	0.143861695740856	0.0902997336910802	real
Brain_Anterior_cingulate_cortex_BA24	MAGIC_ln_FastingInsulin	-0.00712923544530102	-0.0350287470386838	shuffled
Brain_Anterior_cingulate_cortex_BA24	SSGAC_Depressive_Symptoms	0.121301277515297	0.0802534192309788	real
Brain_Anterior_cingulate_cortex_BA24	SSGAC_Depressive_Symptoms	0.0094302209693742	0.00306442200080335	shuffled
Brain_Anterior_cingulate_cortex_BA24	MAGNETIC_CH2.DB.ratio	0.152178725452973	0.107652937229681	real
