tissue	phenotype	rcp_threshold	corr_eqtl_gwas_pearson	corr_eqtl_gwas_spearman	concordance_pearson	concordance_pearson_ci95lower	concordance_pearson_ci95upper	concordance_pearson_pval	concordance_spearman	conc_baseline_pearson	conc_baseline_pearson_ci95lower	conc_baseline_pearson_ci95upper	conc_baseline_spearman	n	ld_1st_quartile	ld_median	ld_3rd_quartile
Spleen	Astle_et_al_2016_Neutrophil_count	0.1	0.0391326774561364	-0.0148328373675471	0.402453305542724	-0.0011262488484188	0.693294762047902	0.05121065920141	0.413043478260869	0.143225216259259	0.0146976738152497	0.267096698893606	0.147779958724843	24	0.0120266357458884	0.0602216289749031	0.233423422466058
Spleen	Astle_et_al_2016_Neutrophil_count	0.2	0.0108647451044232	-0.0138716138060364	0.525575842584396	0.0403945297458351	0.810199334945406	0.0365422354941083	0.617647058823529	0.0709492315504551	-0.0871633052430976	0.225575043619578	0.125684752888369	16	0.0144220818269702	0.103044368481448	0.206362889793368
Spleen	Astle_et_al_2016_Neutrophil_count	0.5	0.113801343296602	0.11566642312911	0.284825851868755	-0.931158964072883	0.978151381665658	0.715174148131245	0.6	-0.112744743482591	-0.413550604914182	0.210251563235521	-0.128137651821862	4	0.0122867674872321	0.0165295649444423	0.0203006776466042
Stomach	Astle_et_al_2016_Neutrophil_count	0	0.0870687327199736	0.0569021249453482	0.126746491942898	0.0876973006074479	0.165406749043482	2.72237618786287e-10	0.155447608745663	0.133642278917283	0.0878549305012909	0.178866102119687	0.161941048133679	2464	0.0129585399761744	0.0514071102807542	0.173244894751933
Stomach	Astle_et_al_2016_Neutrophil_count	0.01	0.041905651617376	0.022948980351096	0.205518401010002	0.050506158745246	0.350861595189999	0.00981769542575283	0.250072098612296	0.129954854980894	0.0747373005399919	0.184377935019458	0.154347637767095	157	0.014914633985886	0.0619413639238138	0.185814097872762
Stomach	Astle_et_al_2016_Neutrophil_count	0.05	-0.0185111231938291	-0.010276533249436	0.334508338408732	-0.0521326125577466	0.633937534051826	0.0881130461260778	0.343711843711844	0.112658073188983	-0.00912059269135744	0.231143850585206	0.130021356725593	27	0.013103461318787	0.04754063624068	0.159912220006436
Stomach	Astle_et_al_2016_Neutrophil_count	0.1	-0.0608520583936161	-0.0581022367266496	0.308144101296004	-0.155593426783562	0.660587113232308	0.18624571981466	0.27218045112782	0.03009729887572	-0.11088399363903	0.169891181249529	0.0195722697990498	20	0.0113568157245115	0.0369947756864309	0.106209490104504
Stomach	Astle_et_al_2016_Neutrophil_count	0.2	-0.113074031682831	-0.114934153282763	0.611618922127947	0.091452463441552	0.869566401912811	0.0263306067436883	0.538461538461538	0.208384804260351	0.0354574000241745	0.369196258656339	0.211791173317242	13	0.00922798786006463	0.0876526644756767	0.170005307822249
Stomach	Astle_et_al_2016_Neutrophil_count	0.5	0.0312238486193288	0.0761966285582616	0.994120759220694	0.94487552289645	0.999386825990674	5.17465988449e-05	0.828571428571429	0.315958612064781	0.060360337522404	0.532672121047734	0.353253824215712	6	0.154865676098529	0.183107813263095	0.207900977349382
Testis	Astle_et_al_2016_Neutrophil_count	0	0.0728816199816265	0.0482178394603138	0.187054857620073	0.159419796377163	0.214396991599103	1.53085770324461e-38	0.195935217533108	0.195436209367952	0.162740669475279	0.227703010681179	0.206178812444796	4735	0.0115076391215367	0.0495191547382274	0.167904711604783
Testis	Astle_et_al_2016_Neutrophil_count	0.01	0.0144695853464458	0.0107626566986421	0.483697884756571	0.333358258877036	0.610048811441729	2.18813313349304e-08	0.489808249241262	0.183872426738389	0.125761174634543	0.240726192955579	0.21898368469849	120	0.0183499347115035	0.0733745739561099	0.216312307802189
Testis	Astle_et_al_2016_Neutrophil_count	0.05	0.0031874814053902	0.0419241743300888	0.604685490940792	0.299079066879945	0.797786424717551	0.000653499772454653	0.623973727422003	0.199775158094697	0.0830271692195194	0.311113680355278	0.216104657626513	28	0.0277473988773081	0.0636179993983549	0.209359286815295
Testis	Astle_et_al_2016_Neutrophil_count	0.1	-0.0340921347636686	0.0183598010340944	0.412725658279157	-0.150898074045153	0.773845542958674	0.14247669019412	0.415384615384615	0.0367155812192592	-0.130583505944252	0.201981639807021	0.0534384914428705	14	0.013419350795344	0.0478413860267125	0.179939487590687
Testis	Astle_et_al_2016_Neutrophil_count	0.2	-0.0611128395413205	-0.0515670291307508	0.46162467915861	-0.191195693434046	0.831298824229229	0.152917584326332	0.436363636363636	0.20840343875116	0.0193090316893984	0.383103535708096	0.301955367464096	11	0.0200876897930845	0.0770372876240803	0.21194341305436
Thyroid	Astle_et_al_2016_Neutrophil_count	0	0.0640252814922361	0.0422387277077883	0.158281277099668	0.132847963337531	0.183506279630953	2.97185845091598e-33	0.181859413005137	0.156269275697043	0.125868397771388	0.186376926766193	0.173573933115732	5692	0.0101622809062242	0.0453692383465765	0.175971197953872
Thyroid	Astle_et_al_2016_Neutrophil_count	0.01	0.0785491160037332	0.0631444269952833	0.391705875859033	0.28290263401527	0.490556230815207	7.46790874273323e-11	0.438230040823079	0.174460765759455	0.132934726053992	0.215375370301285	0.19362345661794	257	0.0149656019954277	0.056317324139312	0.19798105156334
Thyroid	Astle_et_al_2016_Neutrophil_count	0.05	0.0789293605800517	0.075194276855894	0.358250988431577	0.0917229522126904	0.576880346013255	0.00984291147166826	0.379457013574661	0.241881047436715	0.156207711488041	0.323941977065265	0.240692993088698	51	0.0262399389612632	0.0607036930009055	0.218157156456314
Thyroid	Astle_et_al_2016_Neutrophil_count	0.1	-0.0029546817625353	0.0152732715270147	0.335459130984121	-0.0282207241732063	0.620711850280683	0.0699501947473429	0.365072302558398	0.255200638765658	0.14445830157908	0.359629157248076	0.238527139804844	30	0.0150911393291524	0.0873885958386982	0.233197917418437
Thyroid	Astle_et_al_2016_Neutrophil_count	0.2	-0.0336219959322612	0.0137038319746756	0.204130294801379	-0.275635312163102	0.602479007564666	0.401886650216191	0.224561403508772	0.147013513903432	0.00398715807210419	0.284145577640293	0.124655390536322	19	0.00987332176615948	0.0353808689728937	0.160603236930029
Thyroid	Astle_et_al_2016_Neutrophil_count	0.5	-0.118663913404549	-0.0799373507725608	0.111340564831626	-0.769777577863482	0.846419627244276	0.83367928173265	0.0857142857142857	0.0285079348782077	-0.229247937483391	0.28252765257059	0.108766803039158	6	0.00977865282315332	0.0227217643125327	0.0469728225516131
Uterus	Astle_et_al_2016_Neutrophil_count	0	0.113100171009323	0.057192108074668	0.0788972753150546	0.00701177160415543	0.149971523935302	0.0315302344961639	0.0939253864873231	0.0593042571320519	-0.0254365201016233	0.143198835751883	0.0731751242138329	743	0.017810213737214	0.0573058599942814	0.15157101956975
Uterus	Astle_et_al_2016_Neutrophil_count	0.01	0.0439420991970216	0.0174907134404546	0.0494804324729945	-0.288523631081719	0.376518494617927	0.777735040680994	0.0803921568627451	-0.0116824349152676	-0.12457021563114	0.101503927840934	-0.0109661098318319	35	0.0124705781793538	0.032990004548327	0.0758728345564188
Uterus	Astle_et_al_2016_Neutrophil_count	0.05	-0.0486331675123822	-0.0600482051499926	0.275027939259057	-0.42886221024298	0.771122881643089	0.441855308416782	0.309090909090909	0.231567029308225	0.0314938637872332	0.413797796800849	0.213978261326017	10	0.013997602155564	0.0734466640495706	0.138703348358933
Uterus	Astle_et_al_2016_Neutrophil_count	0.1	-0.0908383755165215	-0.122322297955209	-0.0984943604369406	-0.902348283761356	0.858362258270189	0.874796146428994	-0.3	-0.0381970577066615	-0.315999529606601	0.245637895621279	0.0555102040816327	5	0.00581256428984191	0.108133680651874	0.148893237594619
Uterus	Astle_et_al_2016_Neutrophil_count	0.2	-0.0550345782618989	-0.110500352360817	-0.302147424838428	NA	NA	0.804593020130311	-0.5	0.259772294273783	-0.110873338134454	0.566979098276006	0.208898776418243	3	0.0773529009422305	0.148893237594619	0.192056258237363
Vagina	Astle_et_al_2016_Neutrophil_count	0	0.0907448996339189	0.0345290877387534	0.15901148991351	0.0796492801510447	0.236370584915978	9.80523784395031e-05	0.180966808006603	0.16650496659914	0.0739614147017018	0.256205315451113	0.203710172512825	595	0.0143069238092342	0.0625381888442762	0.178143443204274
Vagina	Astle_et_al_2016_Neutrophil_count	0.01	0.0668553989174968	0.101964416314471	0.458179316778374	-0.0110556796516702	0.762041032170532	0.0558511372532041	0.417956656346749	0.0539446084101781	-0.102068447592735	0.2073676908164	0.117375362380409	18	0.0182532318615363	0.0658361194163673	0.106850300261713
Vagina	Astle_et_al_2016_Neutrophil_count	0.05	0.03778061545931	0.0926929356881157	0.991888140280319	NA	NA	0.0811426808660357	1	0.237606384158001	-0.134146043949553	0.550731722620797	0.294771968854283	3	0.0729662215685485	0.12205035343811	0.125078529349262
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0	0.0795328307266881	0.0594906916947394	0.160877069512713	0.133066910739333	0.188434095652825	5.99906543989724e-29	0.185478107719648	0.13631026938129	0.1027638117979	0.169547007184795	0.155761929793531	4757	0.0108720170203651	0.0473244523900896	0.164359601287278
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0.01	0.149089327452223	0.10757406855154	0.283728758405613	0.208863625062834	0.35528771425118	1.05747832824558e-12	0.318373374349276	0.131249381949663	0.0992195955551961	0.16300747298959	0.16301052430454	607	0.0121891952482732	0.0524759548408965	0.17324747832109
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0.05	0.139852004963237	0.124927528892493	0.337611791208698	0.184208827520725	0.474958080490551	3.50037114348391e-05	0.357428637455163	0.135962507510936	0.0816941722375823	0.189427012024018	0.173608377503685	144	0.0193910554735867	0.0503636567713291	0.185473841669107
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0.1	0.138358427177902	0.119425358854766	0.346126556298134	0.146133000064264	0.518938507233881	0.00102385096613001	0.383193752107388	0.161766362092733	0.0935437292681498	0.228476974229644	0.191083702410147	87	0.0205041080136689	0.0503636567713291	0.205693518203599
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0.2	0.15721992756068	0.1541912914468	0.367889075722826	0.105589645543227	0.58232562212938	0.00729190276098187	0.373036202185792	0.230691049187812	0.145866313315204	0.312148616449813	0.233038898496061	52	0.01737816780965	0.0503636567713291	0.184325064399858
Whole_Blood	Astle_et_al_2016_Neutrophil_count	0.5	0.184072874767743	0.230950241760542	0.511890913062157	0.115129411802352	0.767795606438489	0.0148771507390566	0.447769621682665	0.249481655453037	0.119984663636071	0.370631106530604	0.317797684894658	22	0.00703359565759726	0.0671200302394276	0.401791875024463
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0	0.058345071688365	0.0565247779969375	0.169099450747284	0.14294021144775	0.195022596292107	1.38442626241927e-35	0.208694536320365	0.136993793501833	0.105540765833107	0.168172987895136	0.179026898983381	5346	0.0121460988791864	0.0527275874195909	0.188440920681838
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0.01	0.016936762703499	0.0106914709623306	0.337286188242369	0.225307954807937	0.440469700218519	2.16526061600291e-08	0.347572113307495	0.157790444534873	0.11630189535174	0.198729295327438	0.205039689336115	262	0.0165381435515614	0.0776427874911783	0.217446999069699
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0.05	-0.027645891820024	-0.0327757454328132	0.480118155269629	0.282625207423546	0.638562505776076	1.49917686616085e-05	0.440643326817132	0.117611404625124	0.0436775525971494	0.190264037528319	0.150553088305348	74	0.0289091911911791	0.0819539956986038	0.217446999069699
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0.1	-0.031723912406586	-0.0432699768587026	0.496352898689847	0.23740856146989	0.689438148729767	0.000524851993887722	0.439262187088274	0.0196584905476612	-0.0752685682461124	0.114232439695605	0.0935127404111244	45	0.037526811386363	0.101456553651862	0.251358605950254
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0.2	-0.0489591387803007	-0.0773604184102769	0.552130941748159	0.170124627824566	0.789870832303822	0.00771477396074286	0.522303783173348	0.0958174767082663	-0.0394407378601259	0.227627491234791	0.0954542420399172	22	0.0294670258300991	0.0925109275044293	0.174468283703172
Adipose_Subcutaneous	Astle_et_al_2016_Platelet_count	0.5	-0.0170061409178233	-0.00982849522849619	0.483545639600754	-0.335418195104717	0.886239852079609	0.224764734320468	0.571428571428572	0.00452590240588849	-0.215405196410929	0.224020029207482	0.111087669948429	8	0.0639948845985013	0.0935747399706438	0.174236114983998
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0	0.0494829718474458	0.0342641295220614	0.121210205157279	0.0906088162726012	0.151582917377819	1.31374308707715e-14	0.149769991456329	0.119541711721124	0.0829772566790401	0.155784738570387	0.151003157760452	4013	0.0105436425222294	0.0493194900411142	0.175705803626079
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.01	0.00305033567303627	-0.0284010651349958	0.337256815867309	0.193103406182824	0.467158414498292	1.14076991106835e-05	0.346610082181109	0.134068307028203	0.0822556191870067	0.185158217516176	0.173674514137495	162	0.0152865795781121	0.0834225566828634	0.214836927799352
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.05	-0.0830807802637109	-0.0924435173728124	0.599214080007111	0.364462663123213	0.762356445359737	2.18065817218221e-05	0.615041908933021	0.16219464265555	0.0666269791642896	0.254813442998027	0.203367183507846	43	0.0439446786349448	0.121401486085714	0.283720103768672
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.1	-0.0518377804669496	-0.0818410456468804	0.512661676292656	0.137753148835887	0.759076737000297	0.0104206051259125	0.551304347826087	0.177846013180557	0.0510351461759045	0.299013056614981	0.210038382977228	24	0.0211632640523818	0.101016110232517	0.204892589376832
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.2	-0.0809007691004046	-0.0878638399328512	0.575655151300046	-0.0369950273861079	0.873791489961489	0.0638621991996581	0.590909090909091	0.102158291389815	-0.0867424066983273	0.283967942475744	0.159984671911277	11	0.0216910601096069	0.100575666813172	0.182922738134174
Adipose_Visceral_Omentum	Astle_et_al_2016_Platelet_count	0.5	-0.023802880393826	-0.0388598097981457	0.919971759803237	0.200198435710601	0.994799239514512	0.0268482223307311	0.7	-0.0148090748802531	-0.291953340657691	0.264629465412668	0.00379351740696279	5	0.100575666813172	0.105004628888883	0.175498506777993
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0	0.0611082088205112	0.0487092765911158	0.137480957904125	0.0951958366059232	0.179270836135224	2.68568996368724e-10	0.156080463766736	0.151035760236179	0.10149462768591	0.199829647952723	0.176132620037215	2093	0.0125456066916733	0.0508368070778529	0.160704529288739
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.01	-0.0525870178606844	-0.063780978525056	0.254919947612214	0.0710708036327952	0.422017833694065	0.0071959766136783	0.272340367977566	0.165434909368791	0.10153876510714	0.227971740723432	0.192731145088552	110	0.0205817240915336	0.0818627215186044	0.211305025487
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.05	-0.0851025575796378	-0.101897638677383	0.486057961916697	0.152491850099636	0.720209974228326	0.00646468763944512	0.471857619577308	0.150017020924234	0.0346362224934638	0.261451351377469	0.182845070559808	30	0.0354689819654344	0.0818627215186044	0.192864980766434
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.1	-0.0696661988126286	-0.110113268419334	0.476814355776559	0.0127918890625947	0.771860328851942	0.0454253325915354	0.353973168214654	0.145119833854315	-0.00286166138216511	0.286881659710602	0.102211206483828	18	0.0354689819654344	0.0818063712830914	0.151713631736262
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.2	-0.121543098628662	-0.172400791549729	0.426127470727035	-0.233413438017275	0.817126082172985	0.191263274832967	0.0636363636363636	0.0817050624776476	-0.108951099804404	0.266563235414475	0.244019549001115	11	0.0361693228704729	0.0818524972191289	0.167114791742203
Adrenal_Gland	Astle_et_al_2016_Platelet_count	0.5	-0.0346258615065649	-0.0634594225003374	0.244742664629867	-0.936666092124807	0.976207242590291	0.755257335370133	0	0.0484928549898724	-0.275460792087416	0.362555740990341	0.22114016850859	4	0.0860731643960821	0.142387031194601	0.284383789424075
Artery_Aorta	Astle_et_al_2016_Platelet_count	0	0.0719889977567396	0.0594949100939093	0.143489884243965	0.113809903113644	0.172913975479134	7.45740875445142e-21	0.174098699385028	0.136941101610691	0.101456065920942	0.172078124181867	0.168434776541372	4220	0.00998496881057117	0.0446739054949074	0.163351667600902
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.01	0.0274373179417124	0.0211766920359075	0.326584176341385	0.201283917765003	0.441368640595685	1.03892875966518e-06	0.361716222131747	0.175861721696731	0.130311302294302	0.220671328280761	0.201063794455048	214	0.0115927541138643	0.0869786553683486	0.27016189306668
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.05	-0.00209871525115951	-0.0198327694026852	0.206499154884353	-0.0648469369784909	0.449410742429638	0.134095452863156	0.216695254431103	0.219942401723825	0.135539070229983	0.30117638260346	0.257400823933958	54	0.0175549615738852	0.135587529340278	0.292047015319705
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.1	-0.0678383013218799	-0.100775501010558	0.339688716947668	-0.0102152194037553	0.615480605119628	0.0571561547761538	0.417521994134897	0.283391493398643	0.17670810813279	0.383493523000989	0.310148754905664	32	0.0143510363337878	0.157084405569254	0.307033020107852
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.2	-0.0334257338790202	-0.0277119594960507	0.159584765084395	-0.364994164937777	0.607252185007032	0.554947565762309	0.326470588235294	0.00383094212466415	-0.154941373169365	0.162410343522422	-0.00364882795223352	16	0.00480992849318583	0.130093805128704	0.261578954847835
Artery_Aorta	Astle_et_al_2016_Platelet_count	0.5	-0.0075553191457421	0.0689007000259269	0.698737793680776	-0.798744361821365	0.992986745046733	0.301262206319224	0.4	0.228069096693646	-0.0898216933985608	0.503786596520782	0.227392120075047	4	0.101542731728316	0.155033302618222	0.208046810140801
Artery_Coronary	Astle_et_al_2016_Platelet_count	0	0.0529917446278861	0.0432342660611638	0.123838231567684	0.0745074625233791	0.172564388721446	1.00622043811807e-06	0.147238282576757	0.135288532549639	0.0771675294072431	0.192493151247016	0.151508184265327	1550	0.0147441032998222	0.0514997936476589	0.170683443065494
Artery_Coronary	Astle_et_al_2016_Platelet_count	0.01	-0.039940133822466	-0.0723471308558767	0.239504610710875	0.0364765535665818	0.423545130073854	0.0214814932990583	0.249504874195661	0.126815001308872	0.0562529061942244	0.196116557688666	0.141649643686901	92	0.0185296735320133	0.0513672471677118	0.179132167543758
Artery_Coronary	Astle_et_al_2016_Platelet_count	0.05	-0.0903842568690045	-0.110029814906918	0.342595044207549	-0.104554725915259	0.674523946854012	0.128442443716903	0.254545454545455	0.101354283639156	-0.0397238034767531	0.238470458951889	0.164910554395244	21	0.0246251040793584	0.0912085864946147	0.301124593534534
Artery_Coronary	Astle_et_al_2016_Platelet_count	0.1	-0.134161411224567	-0.153742326175255	0.863506890627725	0.596164497863912	0.958471161904625	0.00014263592859385	0.769230769230769	0.323970473375338	0.158017568038157	0.472124604735629	0.372968497843263	13	0.0246251040793584	0.185312974446415	0.301124593534534
Artery_Coronary	Astle_et_al_2016_Platelet_count	0.2	-0.200081120257898	-0.238439389689186	0.553527671170278	-0.247801845080905	0.905143844042024	0.154645554495959	0.5	0.0271535446684694	-0.195128394605304	0.246782282651574	0.0553310613437196	8	0.00665283395598115	0.0494429569372727	0.20440716608248
Artery_Coronary	Astle_et_al_2016_Platelet_count	0.5	-0.0953201481562776	-0.0637651821862348	-0.0156959295361324	NA	NA	0.990007250577004	-0.5	0.321210034828745	-0.0441707152295553	0.610796598736083	0.301446051167964	3	0.1008415297362	0.177057955393041	0.23175637677192
Artery_Tibial	Astle_et_al_2016_Platelet_count	0	0.053609786838861	0.0510400755442409	0.163770748357616	0.138221644863642	0.189102027553016	4.28354346531022e-35	0.198306443030457	0.1654567508542	0.134896104480841	0.195702910549188	0.201200894335242	5622	0.0103985556089406	0.0480206159047533	0.186858384758627
Artery_Tibial	Astle_et_al_2016_Platelet_count	0.01	-0.0106765804013767	-0.0165999309258361	0.460668321210055	0.35154340828296	0.557442463814652	2.51762439024887e-13	0.496694727414398	0.172291418585745	0.128661606647416	0.215255543773437	0.212768045692452	227	0.0144662125402682	0.0761351886869669	0.270953282230299
Artery_Tibial	Astle_et_al_2016_Platelet_count	0.05	-0.0673898777891812	-0.0560590043685838	0.454904629719306	0.24103431203424	0.626639131938981	0.000109972899330969	0.506146232439336	0.271581335954319	0.196556894754803	0.3434441427325	0.285228064572001	67	0.0186179760483559	0.100824542590655	0.303142605832321
Artery_Tibial	Astle_et_al_2016_Platelet_count	0.1	-0.0987677358393742	-0.109015440446814	0.510757102385339	0.228360588417618	0.713878059490114	0.001050716421563	0.596322241681261	0.281340387027765	0.184684000216616	0.372606457766103	0.272653271347199	38	0.0147636399268536	0.100260818167061	0.31629465592867
Artery_Tibial	Astle_et_al_2016_Platelet_count	0.2	-0.0853488043249344	-0.0829162246246809	0.489443337166097	0.0292591732176754	0.778435809806219	0.0392500760866858	0.535123966942149	0.304415172536279	0.162167650761639	0.434268243663072	0.325417872872312	18	0.0316726960328487	0.140208432463522	0.273895893934962
Artery_Tibial	Astle_et_al_2016_Platelet_count	0.5	-0.0500698665305963	0.00436838441908708	0.449804136940938	-0.900623211794514	0.985052215277094	0.550195863059062	0.8	-0.109919566847622	-0.407476523310297	0.208737145014779	-0.075609756097561	4	0.00893935090608309	0.0188246477999976	0.0860485827246591
Brain_Amygdala	Astle_et_al_2016_Platelet_count	0	0.0489347965050072	0.0143514540283323	0.155062686305934	0.0845535933634356	0.224026615953736	1.92119124606775e-05	0.164871655855736	0.132611137134691	0.0490918698342588	0.214288762879404	0.134834580024108	753	0.013553610095577	0.0514747995519695	0.18533129776455
Brain_Amygdala	Astle_et_al_2016_Platelet_count	0.01	-0.0455110141628839	-0.0513185859683091	0.234515501484559	-0.137359007476956	0.548447129540036	0.21225146623071	0.242269187986652	0.15543320486028	0.0211267094420174	0.284229159874499	0.124356416689337	30	0.0187601768094105	0.0463523750618232	0.188078358461249
Brain_Amygdala	Astle_et_al_2016_Platelet_count	0.05	-0.123199496708661	-0.100683693464763	0.5643965717164	-0.866958496699791	0.989010487681118	0.4356034282836	0.4	0.462136389841393	0.175957907011284	0.676287518846677	0.448030018761726	4	0.0776983144766658	0.101676360527211	0.146214129933628
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0	0.100254764757998	0.06459840366428	0.165703475101705	0.107082877090439	0.223176015390399	4.3842752555107e-08	0.198970695963733	0.175983489629245	0.107508072540727	0.242797160113305	0.19297537141855	1079	0.0168179186347866	0.0602049128424388	0.156316318265653
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.01	-0.0189710087887802	-0.0315243835574112	0.38565027885864	0.160290401703391	0.572796981090389	0.00126886991494801	0.410607390853221	0.137836545661308	0.0540093906777508	0.219734477127113	0.146285709074661	67	0.0172744191885065	0.0414024561601369	0.193063248525593
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.05	-0.0161859912533566	-0.00762314725969682	0.472357599315573	-0.010721287154103	0.776670125398046	0.0555448107073264	0.433823529411765	0.199882270644258	0.0466496760448862	0.343924102976917	0.205584311019094	17	0.0252984511823499	0.0544928312486985	0.120176685265787
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.1	-0.0729709459627291	-0.0512587213503185	0.608239537819749	-0.168769806728418	0.919013953977217	0.109609735393018	0.452380952380952	0.164597272711198	-0.0616545340468651	0.374760085068088	0.112335033387665	8	0.0192664135846859	0.0279222585664943	0.0751442774975709
Brain_Anterior_cingulate_cortex_BA24	Astle_et_al_2016_Platelet_count	0.2	-0.012099976336729	0.020378412150521	0.747720151459047	-0.758298741860585	0.994287904803043	0.252279848540953	0.6	0.013219874876212	-0.303563368252803	0.327371428437526	-0.0787449392712551	4	0.0228544920067521	0.0328581061591822	0.0751442774975709
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0	0.0725700792167068	0.0474859218653494	0.136479048913369	0.0948296185170252	0.177651523974078	1.93805192287775e-10	0.155182375054746	0.116393699254237	0.0673564579539399	0.164869971975504	0.134292264223218	2158	0.010829914663705	0.0430086155454003	0.137070896599332
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.01	-0.0247319355163682	-0.0791798047481094	0.32663372617103	0.10922139817297	0.514221300790835	0.00397964984848403	0.331127819548872	0.138055526325347	0.0633069401405699	0.211263816131415	0.139560758073273	76	0.0141613419284952	0.033103591016521	0.119374732977322
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.05	-0.0622426852808727	-0.0664847431825125	0.413182052694695	-0.10377891627831	0.754378237712525	0.111676243852381	0.452941176470588	0.0883440699282581	-0.0682414944353507	0.240681782325142	0.111944709816097	16	0.0246157811655952	0.05179607187108	0.164546118732603
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.1	-0.0266117418817808	0.0197801310478747	0.622545995350185	-0.0708813417489374	0.910305325679239	0.0733604461793429	0.566666666666667	0.239492976553227	0.0316376646713238	0.42749224290284	0.163942798774259	9	0.0345077925581581	0.0522983868434982	0.175498506777993
Brain_Caudate_basal_ganglia	Astle_et_al_2016_Platelet_count	0.2	-0.0267768877502855	-0.00899651747715241	0.634949034073849	-0.126181425731603	0.925516723561116	0.0907520414650193	0.571428571428572	0.14462438794736	-0.077556991906206	0.353120381981143	0.143553680262541	8	0.0322749543759689	0.0442781539346015	0.145808098099408
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0	0.0621900341332947	0.0307853785731931	0.149495817443365	0.113286783169801	0.185308275864981	1.2736748431702e-15	0.162872230386923	0.134038324466109	0.0909674087156847	0.176608716868098	0.148975528814425	2832	0.00889558588444466	0.042123248274748	0.138033940699665
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.01	-0.00484255975170804	0.00727995416342906	0.379778431423817	0.20467816172534	0.531326040263192	5.47053132227693e-05	0.369048027234209	0.171544146089205	0.108455268264527	0.233256751039842	0.189703985080516	107	0.0185295797514205	0.0732146766924691	0.234926443315076
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.05	-0.075502407371069	-0.0438843349641551	0.594649010241603	0.251607855538034	0.804953833718702	0.00217943106590901	0.590434782608696	0.167289338775512	0.0396197013460526	0.289584661561476	0.15107234574624	24	0.0241121388239146	0.0910122683930825	0.246040271412021
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.1	-0.0395927165901639	0.00230083526780566	0.51640514441475	0.0056322210149833	0.813475191880683	0.0487440630458426	0.471428571428571	0.056104625636565	-0.105648447149157	0.214965243176321	0.0854344277163069	15	0.0112047458085911	0.075049649302995	0.136483148107712
Brain_Cerebellar_Hemisphere	Astle_et_al_2016_Platelet_count	0.2	-0.0381470136325781	0.0252789337928883	0.686659726345067	0.10047092944567	0.918976586885297	0.0282937943102478	0.442424242424242	0.190203443296501	-0.00853961396207512	0.374490812158803	0.16749230151292	10	0.0295827054769639	0.0782672292823989	0.0923273690131331
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0	0.0874949321478498	0.058819150716196	0.134435088212772	0.101218551398011	0.167352233262674	3.9092231175509e-15	0.16427628427443	0.11764440082807	0.0781980102009872	0.156723001184144	0.150774477002291	3388	0.00929856014038137	0.0422175003426891	0.148763643005489
Brain_Cerebellum	Astle_et_al_2016_Platelet_count	0.01	-0.0121952374113684	-0.0656109269256889	0.204817422375616	0.0569277094043798	0.343911725036899	0.00703459457553285	0.238516823989293	0.117348335705624	0.0661273135067771	0.167952530360916	0.14503556799248	172	0.0144760567741508	0.0553540522263421	0.184456276081199
